gene_symbol,entrez_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
BTN2A1,11120,0.12017998285591602,0.6113744073894553,0.5219465397277171,0.5234006472846324,0.5802486011495983,0.255033413159915,0.2971944258158857,0.9147531530862166,0.6518948966467922,0.7157678760960698,0.4022928450527517,0.9947973456267606,0.16744108889590611,0.3361587937531824,0.43450678118250585,0.41902881245044143,1.09916301892901,0.4395958430895751,0.4217570541087877,0.2954958446281539,0.06401929339139976,0.29896003447811714,0.9449815734560516,0.10242230734364552,0.9836459706368094,0.5845769151249393,0.4995889655602249,2.084865792312405,0.05231383840468797,0.22302924827418544,1.021209472853013,0.3486076190796765,1.0400291576067155,0.255626213401556,0.0882794201479886,0.2538478890908035,0.07489855660633607,0.0384061979688704,0.4607878566025333,0.4712751655856317,0.16130502593534238,0.2980171437798576,0.7172111252119595,0.7650733871554787,0.5742054799673232,0.9194087565791876,0.2375242794017223,0.4752241965891285,0.09705901039933616,0.7667804343253374,0.7040067308328368,1.3080017570135267,0.7372808198224414,0.6522676821696487,0.9654482392221688,0.6635699342055754,0.8437235557017001,0.5610819952223789,0.6766301204907623,0.2821144048260017,0.3837652618505738,0.6907330927540632,0.94406652812084,0.18839401925829324,0.3020495540919629,0.32629385071129285,1.1923270315710794,0.6833852326429704,1.2637994598631157,0.12189071249640125,0.7880837555432861,0.4231563625069843,0.38799192190847615,0.564907091117718,0.4039834016747773,0.4412204419533637,0.2799912970208309,1.2208763707225974,0.8390915894897824,0.24895577308213845,0.9827718279832466,0.2893662791699171,0.7570162546152079,1.1361308809285138,0.8723191322648729,0.7924685535783117,0.7046120869046585,0.7046572179956869,0.3377662566676736,0.4975667911937291,0.3013360546317629,0.7398835742304269,0.4260907579924573,0.6812404326214032,0.32888025629842144,0.12295520179143005,0.2864069653234699,0.708646893917837,1.4884077392129058,0.12295515955277632,0.34031317262317645,0.8132471580100669,0.7829936796697703,0.5684362980079922,1.2181333446307954,0.031303080127320505,0.2700914479715919,0.4591713293150745,0.5706448955647647,0.08810926757922227,0.2868451923826201,0.5492704246557233,0.6959262410178779,0.3815785597654229,0.4321666893193668,1.2322770707376978,1.0451944841647691,0.7098517170362174,0.2581883285363967,0.3436316211377694,1.0978804029879925,0.5463280109485442,0.3002269425175407,0.36548117687925696,0.5809733263403177,0.5459403275562958,0.3619279994138263,0.6082917149703609
C11orf87,399947,0.062323635170857115,0.8711682008315499,1.023310402603044,0.6783445661763349,0.4905684185416127,0.5872149994550273,0.3403532355527083,0.8668286927541097,0.7807927362745007,0.7183412405770893,0.40525438014844745,0.6731377237453126,0.12504119046032428,0.3004739335210373,0.4938661916274578,0.3551351944295069,0.8384333046525717,0.3749078870130082,0.5992976220635077,0.3883139879225443,0.09626088138048848,0.6436280440616732,0.8750942330776403,0.11035706223842376,0.6829478981733943,0.9655098452046512,0.44680576339674494,2.3934907073682794,0.03151512991636991,0.1903075024516632,0.9105917272992275,0.4942198047880083,1.057712735384703,0.3888162301651513,0.2568094244195769,0.22241329853112501,0.16413232549093665,0.025743622013057268,0.4803522215566288,0.9220099459355696,0.13136474984387556,0.4258241601862634,0.7049574917772164,1.0859164104051888,0.8337801058233405,0.9959091365927208,0.2029359348405463,0.8766080541225771,0.19245806068802876,1.1739112989759697,0.5283330401747177,1.3418807117640972,0.5545236151882758,1.2731796668718258,1.153494061430295,0.640622348417528,0.9522923204776209,0.9260451378549138,0.6791635278829684,0.3687706015631557,0.1520070044696331,0.7945092410128564,0.6916108387429267,0.2957974028401077,0.2469787112126748,0.3814696026484792,0.7646682128993173,0.8509279535307238,1.1930364586769913,0.3576508617804696,1.155170093262568,0.8646168617337632,0.3215943211029905,0.7134319534587363,0.38862059360059603,0.5026481007388793,0.23289032728411255,0.8734393078406962,0.7000899332482368,0.2428184635549163,1.339007100118324,0.3334849571669474,0.6919573049278309,1.0195027576340363,1.274468026518201,0.7818237667003025,0.5814914998629441,0.8984472646595291,0.4785695006729414,0.5421967820699016,0.2056939513267328,0.7839823528503378,0.284724081455109,0.5836810878291726,0.18420392295656104,0.24943935081517946,0.14300280787050726,0.9016436559722448,1.4448138716816905,0.2350859678614264,0.3642138585432743,0.9674075468148416,1.0315183791456124,0.4706133187407007,1.510155487942199,0.06419952174338202,0.12153888467388847,0.5802785549840579,0.5700882588606327,0.10747447702800857,0.32766370684995005,0.4363271444616839,0.5900149885378778,0.5429237004586805,0.3695462187503775,1.2220538397692144,0.9374386384058744,0.5822912100547304,0.2700098783771197,0.3555001099314541,1.211346381441302,0.3936581330280751,0.5177866621781141,0.4954372576748332,0.9438808151272436,0.7408080352221926,0.5415883133482808,0.5286190773057752
C1QL2,165257,0.50333355749771,0.956048424690962,0.033751144751906395,1.5509833125919104,1.0586372922696172,0.06235884854756296,0.002564983367919922,0.02992979210615158,0.0050461369752883905,0.0006195368766784668,1.8951275585889813,0.07633686462789774,1.0521257790848613,0.7936526289731264,0.5102664455920458,2.014935853920877,1.269796259433031,0.4334607733227313,0.2344653985798359,0.026399837657809257,0.21333576592057946,1.0826984637528658,0.21639601857215165,0.1303006372489035,0.5705726333111525,0.18847612665221092,0.3779938046187161,0.09089179764688014,1.332182873591781,0.5178587912917137,0.4846388603188098,0.03272638051211834,0.6567626520991325,0.0463010485842824,0.02552608278393745,0.8962112765237689,0.9896095688343048,1.029478268314153,1.2658849964588879,0.05282006658613682,1.1171255627125505,1.0776606372818351,0.12226787699013948,0.1261995189189911,0.023116397589445115,0.004174439370632172,0.1056345075890422,0.02072481977194548,0.04647057029604912,0.3420903513021767,0.08939808243513107,3.257440039873124,0.04731723958067596,0.0056043039858341215,0.06707701310887933,0.18001380693167449,0.08185910794138908,0.4678696443252266,0.3094144465103745,0.14691410990059375,0.3702699256427586,1.197891036771238,0.11649937057495115,0.3667924367785454,1.1929277039766308,0.1802797917574644,0.2723105996698141,0.7910656853411346,1.709342816352844,0.10725882805138827,0.032323076855391264,0.27440208964049817,0.0390038747638464,0.11827963987737895,0.7303081068918109,0.4261562971025705,1.188639034628868,1.1155371073782443,0.30931840196624394,1.7409926278069616,0.14053623908758164,0.30491242207959296,0.4746274996101856,2.1081117875650524,0.12397766515612603,0.7309025670737028,1.2781381405591965,0.009805225804448129,0.07419889751076697,0.3453550614863634,0.011242582388222216,0.05070031806826592,2.172432303406298,0.02449013514816761,1.4950478575527668,0.16383745259046553,0.2500798747166991,0.7290838544219732,1.2489141377396882,0.4767402337230742,0.27362582433968785,1.0888017333820463,0.3825710741430521,0.4084046642407775,1.0043022204823793,0.2132222403623164,2.49936749881506,0.2820079620331526,0.267524706825614,0.6260105886794627,1.011765755325556,1.109318345583044,1.636630955338478,0.3259444440249354,0.4690175560489297,0.03322526291012764,0.13035556188225747,0.6455050285160542,0.8983832823932171,0.5037680412828922,0.2857582780010998,0.4244980678185821,0.12336873899400234,0.6471834460571408,0.43895611476153135,0.5997563333548606,0.2599745400398969,0.12567554838955405
C8orf59,401466,0.16420959300606658,0.7615922628696028,0.2077284869041882,0.9236693002283574,0.8215219610341286,0.7714495632738659,0.374672099046017,0.7939241712030611,0.5735358292883949,0.5138805910038124,0.6793401967812526,1.4298828881483918,0.2538637936585828,0.4883530275126625,0.38772698735034,0.3757745204660061,1.2514692179427336,0.21964230703876209,0.3633390535453432,0.3014068047937594,0.5672823791833299,0.5181496209925727,0.6213571081545792,0.16066708793569556,0.8886619341402854,0.24080304857539506,0.221264693944862,0.9532121981445112,0.07052085938030167,0.11787039068184402,0.8995392905038438,0.27936284860988203,1.1193912424539263,0.5827049367767023,0.05167873582165492,0.35085112011942426,0.8133785500044101,0.6226705644554213,0.2704059189812917,0.38758704255972254,0.3994749717938861,0.19404823131859306,0.4503227103462344,0.4990700991157638,0.3582575938850641,0.5998214599254884,0.4125640855808007,0.3257779516495372,0.2345785014988168,0.30016794887224313,1.2132347780622934,1.4714347888294017,0.9716053154692054,0.4646933843822856,0.9113003667640058,0.4618727730155776,0.7698177442209501,1.2251443345295756,0.54586101187197,0.21690376210271528,0.5113455018263898,0.23924403097088395,1.187408138339065,0.12454470389179495,0.3395969978210173,0.5939426308262505,0.912909976126332,0.3305609510858592,1.5926876211636944,0.33508061135677913,0.8902424556624733,0.2433870428526088,0.4837333772194229,0.24771412880012866,0.4889475611812975,0.4512764220920048,0.2537006642943934,1.2077210438290709,0.463387510176552,0.2846454374413741,0.8570648588887171,0.1908418648837036,0.5760331500302021,0.7407930460729097,0.3582518533823129,0.9790847898196232,0.4784780638625747,0.8194562302843521,0.27978805221421155,0.4020773423600354,0.16696755476786118,1.850153838164712,0.9297426874661132,0.5302305507424631,0.1861777329484099,0.4129925091407801,0.2359519160538912,0.7545344057679176,1.0082333061099051,0.16510700959320132,0.42865867709250827,0.9715117480958764,0.2981575956097559,0.5942553874379711,1.2017060967848492,0.17414618961513045,0.4028490918835527,0.4721514522558765,0.5513459195510337,0.2384340139321591,0.26224226426921393,0.5785736893244872,0.380223101391212,0.6889898051086225,0.6717508322823988,1.0919699698019971,0.8373544821672534,0.7290693529420778,0.4545842021061598,0.3080531788087989,1.0529671517519381,0.3561345163203384,0.34388163395814203,0.6237052751450162,0.2953811439401225,0.6722746674873327,0.3571109708673076,0.5528125696354791
CA2,760,0.5091453328247493,0.4650225760539373,0.7998539187169323,0.3975476612399022,0.13263113690074532,0.13943542460600536,0.7275035789267471,0.4867782866085569,1.182724579287072,0.5309987715569635,0.5900268804604032,1.4802135502073603,0.16163380416110154,0.4835038462250183,0.032538072199871135,1.1942750756799554,0.12513661835342646,0.3597985158363978,0.055637690319369236,0.0707873135463645,0.4320549619702312,0.293849924171033,0.10096663361415267,0.13280754048222054,0.4082098134017239,1.2011166871432215,0.5398496056798224,0.8744661585862438,0.017483515686665972,0.25532737278689943,0.5549994015522922,1.0608320897274341,0.2163011436412732,0.16871314608491958,1.1316834810966006,0.4846160167300453,0.3658351334362912,0.4943041306082159,0.3642066453831891,0.7886349509392555,0.07400053416534016,0.5434081866382621,0.2884465487813577,0.7749064597766846,1.1101956345497939,0.2395943605170275,0.2345850186546644,0.7247192033939064,0.6669519058211396,1.239215401361386,0.2963030370293806,0.28147267082706096,0.12640763636833674,0.7017046111170202,0.25027637186149754,0.32729907816275955,0.4924178221728653,0.5559207125349591,0.8573771610390395,0.3874668860901147,0.33807934627305564,0.404451398580956,0.25706270506450285,0.17973875232661765,0.7071776419008772,1.7239787185968212,0.7478071637979398,0.8135933891528596,0.5299434044208222,0.5802030708702902,1.0201371799005816,0.3940011901097993,0.6903157366610443,0.032746981205418704,0.4898254701258459,0.2026306866295636,0.5951761218641575,0.4528443756947914,0.7304729619249701,0.38483541371921703,1.149051910570512,0.04346927602464954,0.9856384958388904,0.8683738430341085,1.2162304491441076,0.3255304776846121,0.6005273424771925,0.8299960674066097,0.32499290556026,0.7997877671336755,1.3275343145305911,0.4851714845374226,0.33069685745053,0.5021353886276484,0.21029978931571047,0.3005105132237077,0.4114053067068259,0.8739295872269819,1.223047313731707,0.20235676600132135,0.15072762536661075,1.1721272551733999,0.39210539994450905,0.4067796330992132,1.5479108167998492,0.17536504346877335,0.12293593068762372,0.3017792566671657,0.2838151632140701,0.5157016840483993,0.8970148978273694,0.15655160563066606,0.2414846209242629,0.7043301078335692,0.4092211399491256,0.27869932326798635,0.07887908727085839,0.05403441385831684,0.4741423181382318,0.03536227236191432,0.8714715014956892,0.14377773597215612,0.8485810706267755,0.5222706900785367,0.10052413777137796,0.620061622687305,1.3130639775609598,0.05610494983692964
CA3,761,0.235609015043086,0.6761496082821216,0.4177293320074448,0.4083543498134135,0.30365948959656697,0.33158501684818825,0.1068009916398165,0.879911127805572,0.25802585924042337,0.4180963080613764,0.1871806702596678,0.3211948134594684,0.375539376670332,0.17836802952634773,0.7551404836052552,0.03919264775263442,0.5686098388554136,0.8804372387468233,0.4143906970477768,0.16312261091838118,0.032489557152294304,0.0745643679672835,1.4723847482931578,0.03996846337208308,1.5532494041482934,0.3219683562756687,0.486853092832286,3.140438745332401,0.011167008253647146,0.11902697135877145,0.652708941509704,0.08029465691281247,0.4746807906298083,0.4022773223261962,0.018430731708197284,0.42130478202745336,0.06809565876701508,0.04417619222960792,0.8332028300362617,0.22422546276751856,0.2313372810645927,0.30332524392214,0.3827694025415188,0.20938433289818872,0.13425291357954386,1.6127935881589568,0.20223352827997024,0.4084246464663272,0.08542280875621143,0.028421098678415874,1.7797100452241037,1.163841223438009,1.2984415102110676,0.6537425911009985,0.4281955675699605,0.082674894243563,0.6363433465621944,0.4739051020234241,0.4166834933744535,0.4306280847259808,0.2242529625867523,1.100871622727041,0.6833959076771817,0.057701251809346474,0.3126603877908892,0.5742569838297329,2.0547496390520363,1.120513762317728,0.910104309230706,0.24527616525128226,0.5998408846032613,0.24899509234233294,0.34891230510480753,1.1255553361767363,0.12436127857729135,0.10060024720914318,0.07795086169935081,2.0572669216893993,0.3674047343290046,0.5462508770519483,1.120036199022724,0.6023726588663553,1.047744542281818,0.4263693065289696,0.6124663674267811,0.5487439441288853,0.09540807672097652,0.11273735787677372,0.7470521293101949,0.2806863165599316,0.1753546400043543,0.958880123099406,0.6279552720471803,0.3854718038023575,0.481774488718604,0.030362769660328387,0.08872233707944023,0.44157320677177386,1.5489745558472108,0.06808523272182353,0.3402798256366863,0.5379163840202229,1.1678652513852652,0.7909358953186076,1.367364072557711,0.02908289964709963,0.11899187062835401,0.19273986391730813,0.3149656202387589,0.12339278029513386,0.19417537918184166,0.4380116003995258,1.1320488537141988,0.20892750599707754,0.29727829541658785,0.3518608138194922,1.7489746205167958,0.6781542622383764,0.5198826974091281,0.4474044477477103,0.6941603705821079,1.200980174723718,0.04753912284679305,0.2574661210225273,1.0389605811036136,0.23847090674972,0.7926403301952738,0.4724783047436443
CACNA1B,774,0.6035147889744005,0.2243549716019112,1.6450434744633409,0.5922632261284667,0.4398393402378196,0.7422974538576343,0.4178601383353057,0.6700669184780639,0.5992135443408853,0.8146429346113101,0.10830110698452462,1.2010256626910492,0.06663097727476902,0.6146637984591982,1.4076714537325112,0.8572635333450592,0.15426386120202748,0.9310661407252367,0.5393062762268211,0.16260515251237412,0.1467979598288303,0.1159728636122916,0.9280285346661896,0.22654992900788784,1.0567078183753336,0.5864709905275832,0.4592416598939377,1.4726201002882875,0.07316004748091749,0.6060131056460998,0.2371060912651212,0.2288231631174036,0.9742883444925691,0.5407210762215697,0.5221685532933992,0.722952530466668,0.32660758483831004,0.08718016307962978,0.5404699081806061,0.5697969482288412,0.097413324104703,0.19528201856690905,0.5656964649997004,0.2850946166171976,0.4505522014265475,1.0130725186480127,0.3994899957999587,0.7704032710631904,0.19532239837490994,0.4089270579571957,1.355611851626764,0.570314721474829,0.4630436663329601,1.318470514658029,0.17735413998365399,0.2695025334361455,0.06707126145777495,1.4624486932239456,0.7615112895194603,0.4311715916673775,0.05717593952365544,0.6777805148218959,0.4096482552474608,0.3157811803062973,0.26735400033709794,0.4094717779415457,0.9600821798586328,1.2782118062124304,1.093683614887945,0.8781559043847348,0.4908020845995002,0.25365198427406344,0.8597241596488849,0.8179412563890218,0.3280722274598868,0.6784734362946904,0.6246989221320204,0.5149669116573489,0.14465725114002176,0.6964583811261084,1.0762514153163394,0.27280035952187104,1.5714058849021144,0.4480769639203082,0.7059657494804782,0.06595901075912558,0.6306438354516158,0.151984892403302,1.1443998738491663,0.3984887524516038,0.566892723965904,0.4938024402701337,0.3642324124049881,0.562881646314231,0.2281216097525928,0.15461475395314073,0.04381903417084528,1.1214653294598278,1.2275337069740762,0.29951646164828993,0.2871698896619289,1.0405656052818115,1.0555300658001847,0.6911184846059136,0.9923728537073602,0.16544737458350542,0.012344921198876008,0.5580880325433353,0.3245600281348047,0.5312997518577005,0.6278120154207167,0.1941443379806436,1.0609479116972371,0.9263691478838092,0.30194515224222257,0.2908191551527252,0.9265774195706068,0.387879006051175,0.7700238203419292,0.11193027318171833,0.051300381823726315,1.0211100109456026,1.0264064195233842,0.6445612761928984,0.9641990860778352,0.6906580552782702,1.7451779819579551,0.274494633126356
CACNA1C,775,0.4742000197685723,0.7013658770759191,0.032905932561095266,1.6859862811544108,0.9041110200115612,0.05215344229979175,0.0006489856541156768,0.014576075774218357,0.006122343497616904,0.0016784529600824632,1.9685955325833389,0.15506044121193036,1.247571788627122,0.7185860213743789,0.8065601508266159,1.8209163463009252,1.4633782434623157,0.3980109672780548,0.4122351103276014,0.016001846731773444,0.13862033779333746,0.9720961184161049,0.2025143045812313,0.1738713062075632,0.5198774893741522,0.11684688874653408,0.2473645677098206,0.08112550775121365,1.0981437023995178,0.418145732225052,0.3524814485878284,0.04290338455566338,0.6491253881901503,0.042834091210471735,0.02183130157845361,0.5661526218755171,0.7892005757029568,1.0209925113485327,1.0624912668711373,0.05346798076161317,1.0689130569515484,1.2279324775774565,0.04773079970319356,0.09072147415152618,0.01750999846628734,0.007103356325200627,0.10559847475162576,0.014592676524605068,0.04502201418791498,0.3160510718503169,0.09361742394311087,2.7466238848439284,0.05291336511394807,0.008587580429656166,0.07493062113478248,0.11200072657849107,0.10351368972233364,0.5486766547550048,0.39810887217255575,0.1303163033191647,0.2627342140754419,1.237580212655344,0.09631507360509464,0.6085583655536175,0.9991896224447661,0.1280524213186332,0.12041637562215328,0.919029346268092,1.6491172276437285,0.10391631889290044,0.0368387601471373,0.26919608143291296,0.027223017644137145,0.11187936731880264,0.6814275493792125,0.4396286113453763,1.121217182512794,0.6953021386930985,0.2661003294454089,1.6913411680875081,0.14839849708468786,0.339279683026086,0.7457561816275121,2.1262730813984363,0.08948557733425072,0.5666459899182831,1.3407929712321076,0.007844212906701224,0.08700392305052708,0.3309422042220831,0.0052290443331003186,0.07025472888989108,2.4338992822489574,0.01512261826012816,1.1537314661592246,0.2091260176085468,0.2702433357441,0.7516063295597477,1.2575297732065829,0.31350351817905897,0.25537873096764085,0.9949700552012241,0.21914791510839549,0.3564291252767933,0.9540909551217088,0.2062764562772853,2.359499643423728,0.18825927423047167,0.17690782391333154,0.5656782353203744,1.3216926668637563,1.0696708567227635,1.283880697584578,0.33012591234275274,0.43260811803064175,0.038706635627895586,0.16465628626357232,0.5883285130520485,0.8598642113937863,0.29579105413917983,0.20098375908498253,0.4863064831921032,0.12433930713816413,0.5467371529606836,0.4377279506730182,0.6085618309676647,0.3323374876912151,0.10312285198697023
CACNA1D,776,0.24698887919938126,0.5077318657700111,1.1137445265716976,0.5706776542961598,0.359034487169098,0.5161785352533614,0.3336982497269357,0.6067390488433065,0.4810147262337031,0.8637514233451199,0.2469934063032269,1.2589448988361769,0.08780802474529655,0.4829186237648268,1.0551071501840597,0.4088669405463669,0.19705411780763554,0.8124243358605437,0.3457568350613669,0.17351707968860866,0.598838490250486,0.5166258448431338,0.8266086622755284,0.13832723886326506,0.7406045103211094,0.4488048847626757,0.39790227051134464,1.2083457998227742,0.10926695894587923,0.5469300926656083,0.14561884104377693,0.08592607835928599,0.7599309578275791,0.8337837620576223,0.2833104122064456,0.6066427882512411,0.7408689413412853,0.5922949137400698,0.4003365199364446,0.445087478014606,0.376556234428728,0.16167024670375718,0.4938405022349346,0.3010830352689933,0.22234364151678704,0.7340534878867092,0.4264627286019149,0.5087239414743251,0.10656583765797592,0.33653423469099736,1.1652008351918173,0.4723987798034041,0.3958251201126862,0.7674383574103316,0.21509414274107527,0.20804496650342588,0.257613438413375,1.3016909152296958,0.4548133936703757,0.2440986702894723,0.08734856410159005,0.5347235574152459,0.3172537146032685,0.14240106724892498,0.2582232385114939,0.6463599055922694,0.658250393939239,0.9312084727927492,0.931946272438875,0.6533738852112934,0.6131147885915857,0.425232449253952,0.7548321184895381,0.679421431587802,0.2528321293272354,0.6068757131323218,0.2450799366666211,0.6897399814620062,0.1579356565416135,0.3793375174314888,0.7768779373527677,0.26514027387731604,0.939879376054914,0.2564177019197356,0.3757913403633844,0.2629257314652205,0.5512473296884586,0.3289575614904364,0.9749433110350813,0.3190321395663476,0.22664452365979,1.1362389348074793,0.4875955325503039,0.7493494130684821,0.19088438090902787,0.4995477400885688,0.044623290859162806,0.4893878738471755,0.8825699980032665,0.1854559645594822,0.25267840702155675,0.7010112308241703,0.892415184006095,0.8003712952937241,1.020764228273873,0.2305209573523866,0.06925409339920237,0.3425158037190084,0.10789741491278013,0.6069275188059718,0.3520086473516292,0.1341066197167944,0.7951651039788569,1.0025033140761983,0.23656953878321305,0.3235685148642019,0.848321293996716,0.7795573009992087,0.7157946955316045,0.1253955692342586,0.12228302792404536,0.8882728267226506,0.8013553952342934,0.655935296866077,0.7998322546695945,0.8028321066912678,1.277051695401746,0.1446702569833508
CACNA1E,777,0.09265398324307098,0.6349429323373732,0.9276496229152223,0.6714379212870348,0.4538880029929575,0.5651160847094028,0.3080766006296684,1.1116224081599106,0.8302268068895415,0.7044795803159773,0.3814084927842195,0.8516695727291012,0.07410503015892335,0.2688730692674401,0.3553228004289813,0.4201559456304736,0.9336579178082128,0.2898732551524357,0.5165744982846392,0.2615354240752247,0.0990140122339714,0.4588808794591408,0.959900442938412,0.11020094781915014,0.6668419336887677,0.8509716885959271,0.4165881018765358,2.117347631531959,0.028702293741882143,0.29003705027573845,0.8260789352153523,0.5169498107127086,1.0664614562834542,0.3146266452750449,0.21725309275414093,0.23505527845028795,0.13599496899181993,0.04973109983193855,0.4363216334286897,0.8478222742975255,0.1992905347861461,0.36820790070717,0.7548465595607069,0.8187313540613214,0.7727023050941539,1.018319826241962,0.21822413693622175,0.7151271125895651,0.21282579682033528,1.0516815655472191,0.4667823083927304,1.369252651253908,0.46393088510070296,1.03835116235076,1.1218424678091363,0.5588319430622165,0.8872337016978228,1.016436047429135,0.6655192369026115,0.3253030332368184,0.20234430436424305,0.6740702239995533,0.8919350498943638,0.25121745672574475,0.28961008420223383,0.3068765437849276,0.9363800995238436,0.7435642588193309,1.4743664203264528,0.24486758233901604,0.995885535409186,0.7750234140311749,0.42414724697920186,0.6917103379063047,0.3959361331681962,0.4051256663895186,0.2254628288125828,0.8829239037055802,0.7376668607079127,0.20742450805321855,1.1913880496931095,0.2919109588184197,0.7856773376559686,1.182801785347097,1.2294235867455925,0.6631808968677569,0.7487866215466931,0.7698592159443088,0.3928530249645147,0.5764023580569743,0.25933410121417155,0.8326820999303077,0.3009104876544246,0.5632353586942356,0.1681350014935899,0.16731830782728124,0.20967270539628846,0.8387759459595225,1.6962320282557768,0.2296137012734089,0.376408496397378,0.9750914446300576,0.9500191371409044,0.431022169317223,1.3407337428964612,0.0785117001942855,0.19289962301040084,0.4983510027837027,0.596019852819397,0.14823521487570315,0.3356003200803232,0.5437356232181938,0.5682351903085021,0.5668253299386826,0.3063222938092839,1.1269572304751418,0.9921542447517456,0.6679186249067867,0.2641619522752666,0.318713660953638,0.9713456142951854,0.4274933666817981,0.5099817830657211,0.4222492530307607,0.8709231306563981,0.8004104853211241,0.5044084963775886,0.6239388969953084
CACNA1F,778,0.10667423368008301,0.8846171019666574,0.3992473671449857,0.6324866826290434,0.4744404864616015,0.5961436106501655,0.2093967542390932,0.9154832150719384,0.4118710887753828,0.8079658389904282,0.4314897247877988,1.4377276173589582,0.1582126817784526,0.34028826685791663,0.33164487669329074,0.4945803174444221,0.4992538864707405,0.2756864496659149,0.23135452488183295,0.3428582115810026,0.6215947070954876,0.7094139111008156,0.5130042073316872,0.17671681511300533,0.4922823082215407,0.5388942541334439,0.5046749401160262,1.5359211182865231,0.10905702449550683,0.24830861537293955,0.6603486282581633,0.4950990687945688,0.5396229948340492,0.6150975872491571,0.11029108647595752,0.25674558085982097,0.6931012355993417,0.5421711402081629,0.2365508278730241,0.7830778756873175,0.43443265091966493,0.2619427530416711,0.5151062164083123,0.8164443498646671,0.771106254207817,0.5905966154773804,0.3337751476432789,0.2756697821142999,0.2077112675492059,0.909269273839891,0.9552643059481952,0.7884528460370546,0.5419162796861069,0.5306976474584504,0.5968009827328338,0.6300124930929054,0.7824634941904383,1.409070558629253,0.7642748299681328,0.2255171528153799,0.2568234947594729,0.479207415863533,0.6741005124591968,0.1376035550609231,0.2152097615938295,0.6342926251515746,0.6540977826545185,0.4140372374662283,1.2442240901426835,0.3635598692992194,0.7878205023875291,0.4289765210254965,0.5605062091316689,0.3699716386800124,0.5268313797106121,0.4490442865028639,0.18642386157912288,1.184770656661554,0.6920488950999623,0.3315382658609782,0.7867212637954137,0.2336651978472417,0.5547443563584238,1.025710416558114,0.8852429400689222,0.8741168003112332,0.9550612734088844,0.8070260178839619,0.2535459990016269,0.2608993670632216,0.3437072097205303,1.4088243177905682,0.6629705267839809,0.9986542176997121,0.29203591338274154,0.4712041465717961,0.3065026639046317,0.3693196294067258,1.2866460384462368,0.2116995752416551,0.24597860749895603,0.5096713440484283,0.577365005988289,0.8770387207107111,1.0756709035570649,0.13410977333276108,0.419656674770469,0.2503364053453234,0.3321644691208547,0.1910494924573736,0.4663974858803505,0.19726248582655734,0.4812723142924634,0.7873810427923772,0.4273952356793664,0.8327073243734512,0.7147493842853742,0.699071096089584,0.3906874204613268,0.15777217782356526,0.8946596369282765,0.3455302013363689,0.6240329310458831,0.6999667398428375,0.5181483733019029,1.1253317760845476,0.463974202673205,0.2581527788598429
